"","state","zip","agi"
"14741","NV",89131,76455
"14742","NV",89134,80749
"14743","NV",89135,97749
"14744","NV",89138,105152
"14745","NV",89139,54850
"14746","NV",89141,72124
"14747","NV",89142,38399
"14748","NV",89143,64738
"14749","NV",89144,83519
"14750","NV",89145,55550
"14751","NV",89146,45035
"14752","NV",89147,48014
"14753","NV",89148,57404
"14754","NV",89149,70397
"14755","NV",89156,37831
"14756","NV",89161,75000
"14757","NV",89166,66584
"14758","NV",89169,32274
"14759","NV",89178,64721
"14760","NV",89179,68662
"14761","NV",89183,51004
"14762","NV",89301,57423
"14763","NV",89310,55434
"14764","NV",89316,65750
"14765","NV",89403,53787
"14766","NV",89406,52739
"14767","NV",89408,50424
"14768","NV",89410,61643
"14769","NV",89413,148437
"14770","NV",89414,55681
"14771","NV",89415,48030
"14772","NV",89418,37500
"14773","NV",89419,54655
"14774","NV",89423,74462
"14775","NV",89425,37500
"14776","NV",89429,41104
"14777","NV",89430,61979
"14778","NV",89431,35689
"14779","NV",89433,35473
"14780","NV",89434,52080
"14781","NV",89436,72470
"14782","NV",89441,77755
"14783","NV",89444,56301
"14784","NV",89445,66122
"14785","NV",89447,39104
"14786","NV",89451,116093
"14787","NV",89460,60265
"14788","NV",89501,52094
"14789","NV",89502,38164
"14790","NV",89503,44545
"14791","NV",89506,46218
"14792","NV",89508,60112
"14793","NV",89509,68190
"14794","NV",89510,63862
"14795","NV",89511,95644
"14796","NV",89512,31660
"14797","NV",89519,106905
"14798","NV",89521,81390
"14799","NV",89523,68609
"14800","NV",89701,49611
"14801","NV",89703,76071
"14802","NV",89704,77879
"14803","NV",89705,56854
"14804","NV",89706,43455
"14805","NV",89801,67928
"14806","NV",89815,84174
"14807","NV",89820,69956
"14808","NV",89821,65909
"14809","NV",89822,68880
"14810","NV",89825,32848
"14811","NV",89828,94021
"14812","NV",89835,54272
"14813","NH",3031,98822
"14814","NH",3032,86145
"14815","NH",3033,94521
"14816","NH",3034,74770
"14817","NH",3036,83139
"14818","NH",3037,72478
"14819","NH",3038,64153
"14820","NH",3042,65108
"14821","NH",3043,81500
"14822","NH",3044,70588
"14823","NH",3045,71375
"14824","NH",3046,83506
"14825","NH",3047,61562
"14826","NH",3048,59848
"14827","NH",3049,105243
"14828","NH",3051,70855
"14829","NH",3052,78477
"14830","NH",3053,78911
"14831","NH",3054,78326
"14832","NH",3055,62298
"14833","NH",3057,88004
"14834","NH",3060,47976
"14835","NH",3062,80456
"14836","NH",3063,70471
"14837","NH",3064,62369
"14838","NH",3070,82419
"14839","NH",3071,64204
"14840","NH",3076,80487
"14841","NH",3077,59901
"14842","NH",3079,70738
"14843","NH",3082,73237
"14844","NH",3084,72426
"14845","NH",3086,65654
"14846","NH",3087,106258
"14847","NH",3101,54485
"14848","NH",3102,48161
"14849","NH",3103,44788
"14850","NH",3104,59926
"14851","NH",3106,70599
"14852","NH",3109,64275
"14853","NH",3110,103481
"14854","NH",3216,62270
"14855","NH",3217,46875
"14856","NH",3218,52916
"14857","NH",3220,52955
"14858","NH",3221,60321
"14859","NH",3222,55046
"14860","NH",3223,57075
"14861","NH",3224,72520
"14862","NH",3225,56703
"14863","NH",3226,74784
"14864","NH",3227,67548
"14865","NH",3229,84589
"14866","NH",3230,51209
"14867","NH",3233,88157
"14868","NH",3234,60502
"14869","NH",3235,45661
"14870","NH",3237,62083
"14871","NH",3240,49801
"14872","NH",3241,56845
"14873","NH",3242,67848
"14874","NH",3243,52122
"14875","NH",3244,54144
"14876","NH",3245,67500
"14877","NH",3246,54473
"14878","NH",3249,70439
"14879","NH",3251,51973
"14880","NH",3253,66239
"14881","NH",3254,64889
"14882","NH",3255,75378
"14883","NH",3256,60779
"14884","NH",3257,93311
"14885","NH",3258,68066
"14886","NH",3259,60294
"14887","NH",3261,62182
"14888","NH",3262,44216
"14889","NH",3263,48355
"14890","NH",3264,55805
"14891","NH",3266,44266
"14892","NH",3268,60074
"14893","NH",3269,63815
"14894","NH",3275,57354
"14895","NH",3276,50325
"14896","NH",3278,64460
"14897","NH",3279,38928
"14898","NH",3280,57075
"14899","NH",3281,66906
"14900","NH",3282,51744
"14901","NH",3284,56845
"14902","NH",3285,49835
"14903","NH",3287,72070
"14904","NH",3290,77458
"14905","NH",3291,60000
"14906","NH",3301,59795
"14907","NH",3303,55038
"14908","NH",3304,90239
"14909","NH",3307,62367
"14910","NH",3431,57894
"14911","NH",3440,54963
"14912","NH",3441,41447
"14913","NH",3442,50183
"14914","NH",3443,68014
"14915","NH",3444,74350
"14916","NH",3445,51923
"14917","NH",3446,58127
"14918","NH",3447,59590
"14919","NH",3448,55405
"14920","NH",3449,75961
"14921","NH",3450,72250
"14922","NH",3451,47625
"14923","NH",3452,54704
"14924","NH",3455,57500
"14925","NH",3456,52302
"14926","NH",3457,60357
"14927","NH",3458,71253
"14928","NH",3461,65820
"14929","NH",3462,80588
"14930","NH",3464,60576
"14931","NH",3465,45266
"14932","NH",3466,73674
"14933","NH",3467,72138
"14934","NH",3470,48908
"14935","NH",3561,48835
"14936","NH",3570,40943
"14937","NH",3574,51481
"14938","NH",3576,46503
"14939","NH",3579,41250
"14940","NH",3580,75000
"14941","NH",3581,52743
"14942","NH",3582,39508
"14943","NH",3583,48349
"14944","NH",3584,51096
"14945","NH",3585,46780
"14946","NH",3586,81500
"14947","NH",3588,48493
"14948","NH",3590,32500
"14949","NH",3592,42892
"14950","NH",3593,61764
"14951","NH",3598,43863
"14952","NH",3601,51190
"14953","NH",3602,54384
"14954","NH",3603,49166
"14955","NH",3605,49468
"14956","NH",3607,42857
"14957","NH",3608,71088
"14958","NH",3609,44062
"14959","NH",3740,49038
"14960","NH",3741,57789
"14961","NH",3743,46564
"14962","NH",3745,67773
"14963","NH",3748,65786
"14964","NH",3750,129250
"14965","NH",3752,48397
"14966","NH",3753,93963
"14967","NH",3755,111186
"14968","NH",3765,52604
"14969","NH",3766,66061
"14970","NH",3768,99851
"14971","NH",3770,88486
"14972","NH",3771,54941
"14973","NH",3773,48232
"14974","NH",3774,51086
"14975","NH",3777,66015
"14976","NH",3779,54391
"14977","NH",3780,52604
"14978","NH",3781,73455
"14979","NH",3782,77583
"14980","NH",3784,64467
"14981","NH",3785,42361
"14982","NH",3801,76246
"14983","NH",3809,61160
"14984","NH",3810,72074
"14985","NH",3811,84383
"14986","NH",3812,44285
"14987","NH",3813,52196
"14988","NH",3814,43473
"14989","NH",3816,56481
"14990","NH",3817,53787
"14991","NH",3818,45852
"14992","NH",3819,70795
"14993","NH",3820,62933
"14994","NH",3823,90247
"14995","NH",3824,91155
"14996","NH",3825,69414
"14997","NH",3826,72151
"14998","NH",3827,82605
"14999","NH",3830,53409
"15000","NH",3833,80550
"15001","NH",3835,51060
"15002","NH",3836,59797
"15003","NH",3837,58214
"15004","NH",3838,63474
"15005","NH",3839,53279
"15006","NH",3840,89742
"15007","NH",3841,79376
"15008","NH",3842,75519
"15009","NH",3844,101321
"15010","NH",3845,58166
"15011","NH",3846,79411
"15012","NH",3848,69440
"15013","NH",3849,55615
"15014","NH",3851,55940
"15015","NH",3852,56250
"15016","NH",3853,78333
"15017","NH",3855,66160
"15018","NH",3856,94722
"15019","NH",3857,64268
"15020","NH",3858,76673
"15021","NH",3860,51019
"15022","NH",3861,75813
"15023","NH",3862,89326
"15024","NH",3864,42620
"15025","NH",3865,66723
"15026","NH",3867,50871
"15027","NH",3868,50631
"15028","NH",3869,65719
"15029","NH",3870,95744
"15030","NH",3872,58268
"15031","NH",3873,71875
"15032","NH",3874,56274
"15033","NH",3875,61918
"15034","NH",3878,52129
"15035","NH",3882,44246
"15036","NH",3883,37500
"15037","NH",3884,68632
"15038","NH",3885,97487
"15039","NH",3886,44256
"15040","NH",3887,52669
"15041","NH",3890,44318
"15042","NH",3894,69892
"15043","NJ",7001,61735
"15044","NJ",7002,55667
"15045","NJ",7003,63753
"15046","NJ",7004,89715
"15047","NJ",7005,87280
"15048","NJ",7006,103007
"15049","NJ",7008,50063
"15050","NJ",7009,94852
"15051","NJ",7010,66069
"15052","NJ",7011,42498
"15053","NJ",7012,75806
"15054","NJ",7013,72963
"15055","NJ",7014,75314
"15056","NJ",7016,100885
"15057","NJ",7017,38047
"15058","NJ",7018,36467
"15059","NJ",7020,104995
"15060","NJ",7021,135227
"15061","NJ",7022,41071
"15062","NJ",7023,107861
"15063","NJ",7024,83087
"15064","NJ",7026,43646
"15065","NJ",7027,74463
"15066","NJ",7028,128670
"15067","NJ",7029,48639
"15068","NJ",7030,112108
"15069","NJ",7031,65922
"15070","NJ",7032,50623
"15071","NJ",7033,69548
"15072","NJ",7034,66071
"15073","NJ",7035,76618
"15074","NJ",7036,51798
"15075","NJ",7039,118456
"15076","NJ",7040,99056
"15077","NJ",7041,113694
"15078","NJ",7042,88922
"15079","NJ",7043,135390
"15080","NJ",7044,101655
"15081","NJ",7045,109947
"15082","NJ",7046,140012
"15083","NJ",7047,46839
"15084","NJ",7050,35416
"15085","NJ",7052,83594
"15086","NJ",7054,80095
"15087","NJ",7055,35057
"15088","NJ",7057,53305
"15089","NJ",7058,97491
"15090","NJ",7059,118789
"15091","NJ",7060,43839
"15092","NJ",7062,49507
"15093","NJ",7063,45431
"15094","NJ",7064,61096
"15095","NJ",7065,58437
"15096","NJ",7066,85079
"15097","NJ",7067,79922
"15098","NJ",7068,106323
"15099","NJ",7069,117541
"15100","NJ",7070,85343
"15101","NJ",7071,67210
"15102","NJ",7072,64551
"15103","NJ",7073,66141
"15104","NJ",7074,55113
"15105","NJ",7075,83866
"15106","NJ",7076,102187
"15107","NJ",7077,64482
"15108","NJ",7078,153935
"15109","NJ",7079,113896
"15110","NJ",7080,72078
"15111","NJ",7081,90187
"15112","NJ",7082,102951
"15113","NJ",7083,68327
"15114","NJ",7086,83540
"15115","NJ",7087,36415
"15116","NJ",7088,46315
"15117","NJ",7090,128177
"15118","NJ",7092,117135
"15119","NJ",7093,48886
"15120","NJ",7094,85596
"15121","NJ",7095,72097
"15122","NJ",7102,43323
"15123","NJ",7103,31618
"15124","NJ",7104,34129
"15125","NJ",7105,36519
"15126","NJ",7106,35985
"15127","NJ",7107,29613
"15128","NJ",7108,28214
"15129","NJ",7109,54475
"15130","NJ",7110,82195
"15131","NJ",7111,34532
"15132","NJ",7112,33509
"15133","NJ",7114,29787
"15134","NJ",7201,32816
"15135","NJ",7202,36474
"15136","NJ",7203,47434
"15137","NJ",7204,62879
"15138","NJ",7205,51132
"15139","NJ",7206,29972
"15140","NJ",7208,44112
"15141","NJ",7302,110944
"15142","NJ",7304,42378
"15143","NJ",7305,47186
"15144","NJ",7306,50195
"15145","NJ",7307,50363
"15146","NJ",7310,113440
"15147","NJ",7311,154807
"15148","NJ",7401,119264
"15149","NJ",7403,76446
"15150","NJ",7405,94473
"15151","NJ",7407,57969
"15152","NJ",7410,86754
"15153","NJ",7416,57213
"15154","NJ",7417,122770
"15155","NJ",7418,75213
"15156","NJ",7419,71607
"15157","NJ",7420,64211
"15158","NJ",7421,76610
"15159","NJ",7422,70872
"15160","NJ",7423,130256
"15161","NJ",7424,71872
"15162","NJ",7430,95459
"15163","NJ",7432,88834
"15164","NJ",7435,87500
"15165","NJ",7436,98668
"15166","NJ",7438,83355
"15167","NJ",7439,68078
"15168","NJ",7440,80869
"15169","NJ",7442,74033
"15170","NJ",7444,87458
"15171","NJ",7446,106431
"15172","NJ",7450,126210
"15173","NJ",7452,126845
"15174","NJ",7456,91035
"15175","NJ",7457,80733
"15176","NJ",7458,128966
"15177","NJ",7460,79910
"15178","NJ",7461,68763
"15179","NJ",7462,63794
"15180","NJ",7463,92064
"15181","NJ",7465,82817
"15182","NJ",7470,93171
"15183","NJ",7480,79507
"15184","NJ",7481,120494
"15185","NJ",7501,26808
"15186","NJ",7502,36785
"15187","NJ",7503,32354
"15188","NJ",7504,35232
"15189","NJ",7505,24576
"15190","NJ",7506,69501
"15191","NJ",7508,58459
"15192","NJ",7512,71692
"15193","NJ",7513,28210
"15194","NJ",7514,32325
"15195","NJ",7522,27440
"15196","NJ",7524,26754
"15197","NJ",7601,55744
"15198","NJ",7603,61460
"15199","NJ",7604,80082
"15200","NJ",7605,85352
"15201","NJ",7606,51721
"15202","NJ",7607,76702
"15203","NJ",7621,68340
"15204","NJ",7624,102913
"15205","NJ",7626,101884
"15206","NJ",7627,120230
"15207","NJ",7628,74830
"15208","NJ",7630,95107
"15209","NJ",7631,70715
"15210","NJ",7632,123532
"15211","NJ",7640,111784
"15212","NJ",7641,120440
"15213","NJ",7642,101400
"15214","NJ",7643,57329
"15215","NJ",7644,48439
"15216","NJ",7645,107562
"15217","NJ",7646,75872
"15218","NJ",7647,82269
"15219","NJ",7648,96956
"15220","NJ",7649,113795
"15221","NJ",7650,51719
"15222","NJ",7652,89970
"15223","NJ",7656,99266
"15224","NJ",7657,61188
"15225","NJ",7660,63636
"15226","NJ",7661,97000
"15227","NJ",7662,70929
"15228","NJ",7663,72085
"15229","NJ",7666,83886
"15230","NJ",7670,122418
"15231","NJ",7675,99658
"15232","NJ",7676,100295
"15233","NJ",7677,128932
"15234","NJ",7701,79006
"15235","NJ",7702,109146
"15236","NJ",7704,120148
"15237","NJ",7711,92559
"15238","NJ",7712,64894
"15239","NJ",7716,86947
"15240","NJ",7717,84462
"15241","NJ",7718,75000
"15242","NJ",7719,76401
"15243","NJ",7720,61534
"15244","NJ",7721,64608
"15245","NJ",7722,112626
"15246","NJ",7723,82446
"15247","NJ",7724,72351
"15248","NJ",7726,91108
"15249","NJ",7727,81186
"15250","NJ",7728,77967
"15251","NJ",7730,76982
"15252","NJ",7731,74284
"15253","NJ",7732,69202
"15254","NJ",7733,117068
"15255","NJ",7734,50448
"15256","NJ",7735,60023
"15257","NJ",7737,77884
"15258","NJ",7738,111846
"15259","NJ",7739,119546
"15260","NJ",7740,51846
"15261","NJ",7746,107404
"15262","NJ",7747,83853
"15263","NJ",7748,92334
"15264","NJ",7750,106250
"15265","NJ",7751,104473
"15266","NJ",7753,59673
"15267","NJ",7755,78644
"15268","NJ",7756,66451
"15269","NJ",7757,88448
"15270","NJ",7758,76197
"15271","NJ",7760,120223
"15272","NJ",7762,86239
"15273","NJ",7764,80991
"15274","NJ",7801,47769
"15275","NJ",7803,69245
"15276","NJ",7821,87699
"15277","NJ",7822,80424
"15278","NJ",7823,64560
"15279","NJ",7825,77985
"15280","NJ",7826,72008
"15281","NJ",7827,60382
"15282","NJ",7828,71385
"15283","NJ",7830,108576
"15284","NJ",7832,75956
"15285","NJ",7834,98371
"15286","NJ",7836,91553
"15287","NJ",7838,77884
"15288","NJ",7840,75092
"15289","NJ",7843,67284
"15290","NJ",7847,68269
"15291","NJ",7848,75616
"15292","NJ",7849,81691
"15293","NJ",7850,69051
"15294","NJ",7851,65476
"15295","NJ",7852,84788
"15296","NJ",7853,109751
"15297","NJ",7856,78548
"15298","NJ",7857,53785
"15299","NJ",7860,72371
"15300","NJ",7863,67179
"15301","NJ",7865,81605
"15302","NJ",7866,84364
"15303","NJ",7869,105294
"15304","NJ",7871,102442
"15305","NJ",7874,73393
"15306","NJ",7876,90206
"15307","NJ",7882,70856
"15308","NJ",7885,65481
"15309","NJ",7901,118052
"15310","NJ",7920,121653
"15311","NJ",7921,100753
"15312","NJ",7922,116524
"15313","NJ",7924,113873
"15314","NJ",7927,96344
"15315","NJ",7928,131368
"15316","NJ",7930,117381
"15317","NJ",7931,128359
"15318","NJ",7932,110463
"15319","NJ",7933,103817
"15320","NJ",7934,118344
"15321","NJ",7935,115625
"15322","NJ",7936,93373
"15323","NJ",7940,109194
"15324","NJ",7945,131879
"15325","NJ",7946,114240
"15326","NJ",7950,105049
"15327","NJ",7960,96876
"15328","NJ",7974,116959
"15329","NJ",7976,138586
"15330","NJ",7980,88229
"15331","NJ",7981,95160
"15332","NJ",8002,69472
"15333","NJ",8003,99872
"15334","NJ",8004,61454
"15335","NJ",8005,62649
"15336","NJ",8007,62060
"15337","NJ",8008,82382
"15338","NJ",8009,69312
"15339","NJ",8010,50114
"15340","NJ",8012,62350
"15341","NJ",8014,54326
"15342","NJ",8015,50947
"15343","NJ",8016,63502
"15344","NJ",8019,60054
"15345","NJ",8020,80846
"15346","NJ",8021,47246
"15347","NJ",8022,85858
"15348","NJ",8026,68318
"15349","NJ",8027,63524
"15350","NJ",8028,61629
"15351","NJ",8029,57079
"15352","NJ",8030,46679
"15353","NJ",8031,51432
"15354","NJ",8033,106865
"15355","NJ",8034,80771
"15356","NJ",8035,85685
"15357","NJ",8036,85403
"15358","NJ",8037,59765
"15359","NJ",8041,76785
"15360","NJ",8043,88365
"15361","NJ",8045,46160
"15362","NJ",8046,48927
"15363","NJ",8048,76592
"15364","NJ",8049,53687
"15365","NJ",8050,64246
"15366","NJ",8051,65630
"15367","NJ",8052,52543
"15368","NJ",8053,82232
"15369","NJ",8054,81596
"15370","NJ",8055,97845
"15371","NJ",8056,108144
"15372","NJ",8057,106436
"15373","NJ",8059,57817
"15374","NJ",8060,64040
"15375","NJ",8061,89788
"15376","NJ",8062,97183
"15377","NJ",8063,54253
"15378","NJ",8065,58376
"15379","NJ",8066,42780
"15380","NJ",8067,69034
"15381","NJ",8068,51226
"15382","NJ",8069,47067
"15383","NJ",8070,62706
"15384","NJ",8071,65704
"15385","NJ",8075,63470
"15386","NJ",8077,80595
"15387","NJ",8078,53750
"15388","NJ",8079,50967
"15389","NJ",8080,79679
"15390","NJ",8081,63647
"15391","NJ",8083,60785
"15392","NJ",8084,60610
"15393","NJ",8085,88444
"15394","NJ",8086,68075
"15395","NJ",8087,58124
"15396","NJ",8088,75041
"15397","NJ",8089,56152
"15398","NJ",8090,68734
"15399","NJ",8091,56748
"15400","NJ",8092,68374
"15401","NJ",8093,48715
"15402","NJ",8094,62715
"15403","NJ",8096,62858
"15404","NJ",8097,66566
"15405","NJ",8098,73393
"15406","NJ",8102,26958
"15407","NJ",8103,26797
"15408","NJ",8104,25325
"15409","NJ",8105,25723
"15410","NJ",8106,63671
"15411","NJ",8107,53172
"15412","NJ",8108,75201
"15413","NJ",8109,55894
"15414","NJ",8110,39144
"15415","NJ",8201,54779
"15416","NJ",8202,99198
"15417","NJ",8203,60641
"15418","NJ",8204,56813
"15419","NJ",8205,54721
"15420","NJ",8210,58387
"15421","NJ",8215,56681
"15422","NJ",8221,83943
"15423","NJ",8223,69256
"15424","NJ",8225,65617
"15425","NJ",8226,72985
"15426","NJ",8230,72500
"15427","NJ",8232,29937
"15428","NJ",8234,58111
"15429","NJ",8241,71721
"15430","NJ",8242,43981
"15431","NJ",8243,76216
"15432","NJ",8244,49913
"15433","NJ",8247,82107
"15434","NJ",8251,41350
"15435","NJ",8260,44967
"15436","NJ",8270,57485
"15437","NJ",8302,45335
"15438","NJ",8310,48255
"15439","NJ",8311,50520
"15440","NJ",8312,57653
"15441","NJ",8314,42857
"15442","NJ",8317,56355
"15443","NJ",8318,65315
"15444","NJ",8319,65192
"15445","NJ",8322,66675
"15446","NJ",8323,64473
"15447","NJ",8324,50657
"15448","NJ",8326,46634
"15449","NJ",8327,48897
"15450","NJ",8328,56439
"15451","NJ",8330,55628
"15452","NJ",8332,48678
"15453","NJ",8340,66761
"15454","NJ",8341,45292
"15455","NJ",8343,73352
"15456","NJ",8344,57324
"15457","NJ",8345,46621
"15458","NJ",8346,43750
"15459","NJ",8348,51785
"15460","NJ",8349,45411
"15461","NJ",8350,54513
"15462","NJ",8353,57142
"15463","NJ",8360,41762
"15464","NJ",8361,67314
"15465","NJ",8401,28712
"15466","NJ",8402,81521
"15467","NJ",8403,94010
"15468","NJ",8406,52741
"15469","NJ",8501,96299
"15470","NJ",8502,121624
"15471","NJ",8505,74825
"15472","NJ",8510,100052
"15473","NJ",8511,61224
"15474","NJ",8512,86409
"15475","NJ",8514,88248
"15476","NJ",8515,106096
"15477","NJ",8518,64273
"15478","NJ",8520,75305
"15479","NJ",8525,102187
"15480","NJ",8527,73201
"15481","NJ",8528,77173
"15482","NJ",8530,90239
"15483","NJ",8533,73110
"15484","NJ",8534,114523
"15485","NJ",8535,102352
"15486","NJ",8536,97433
"15487","NJ",8540,119951
