state,zip,agi
Texas,77013,33784
Texas,77014,38650
Texas,77015,40224
Texas,77016,28740
Texas,77017,35928
Texas,77018,89032
Texas,77019,113874
Texas,77020,32591
Texas,77021,38173
Texas,77022,30563
Texas,77023,39043
Texas,77024,124272
Texas,77025,93896
Texas,77026,26453
Texas,77027,107709
Texas,77028,27286
Texas,77029,34569
Texas,77030,107544
Texas,77031,41476
Texas,77032,44646
Texas,77033,26933
Texas,77034,39460
Texas,77035,48679
Texas,77036,30508
Texas,77037,32353
Texas,77038,33959
Texas,77039,32960
Texas,77040,54721
Texas,77041,67300
Texas,77042,60311
Texas,77043,66823
Texas,77044,69404
Texas,77045,34005
Texas,77046,122571
Texas,77047,44805
Texas,77048,33923
Texas,77049,48773
Texas,77050,34170
Texas,77051,26674
Texas,77053,33402
Texas,77054,51386
Texas,77055,67983
Texas,77056,118277
Texas,77057,78178
Texas,77058,64496
Texas,77059,113639
Texas,77060,27618
Texas,77061,35832
Texas,77062,81715
Texas,77063,57283
Texas,77064,57927
Texas,77065,56843
Texas,77066,47044
Texas,77067,32232
Texas,77068,66770
Texas,77069,81755
Texas,77070,66376
Texas,77071,45263
Texas,77072,30567
Texas,77073,40310
Texas,77074,35485
Texas,77075,41314
Texas,77076,31173
Texas,77077,78670
Texas,77078,28640
Texas,77079,106102
Texas,77080,44397
Texas,77081,34073
Texas,77082,50009
Texas,77083,40176
Texas,77084,52869
Texas,77085,36060
Texas,77086,34295
Texas,77087,34042
Texas,77088,35764
Texas,77089,54247
Texas,77090,37055
Texas,77091,33814
Texas,77092,43346
Texas,77093,29406
Texas,77094,121618
Texas,77095,75172
Texas,77096,77472
Texas,77098,100203
Texas,77099,31750
Texas,77301,37705
Texas,77302,62995
Texas,77303,48383
Texas,77304,70731
Texas,77306,39719
Texas,77316,92897
Texas,77318,69233
Texas,77320,45576
Texas,77327,46839
Texas,77328,49026
Texas,77331,57545
Texas,77335,41011
Texas,77336,75413
Texas,77338,42651
Texas,77339,77992
Texas,77340,47798
Texas,77345,115643
Texas,77346,80460
Texas,77351,50133
Texas,77354,79153
Texas,77355,78810
Texas,77356,89429
Texas,77357,50604
Texas,77358,56833
Texas,77359,46875
Texas,77360,43260
Texas,77362,65651
Texas,77363,48639
Texas,77364,52168
Texas,77365,63894
Texas,77371,45474
Texas,77372,48777
Texas,77373,54134
Texas,77375,70584
Texas,77377,89787
Texas,77378,47137
Texas,77379,89633
Texas,77380,82893
Texas,77381,111793
Texas,77382,123019
Texas,77384,92913
Texas,77385,74029
Texas,77386,88278
Texas,77388,74299
Texas,77389,102843
Texas,77396,58115
Texas,77401,138559
Texas,77406,97010
Texas,77407,77032
Texas,77414,56118
Texas,77417,45365
Texas,77418,63495
Texas,77420,51941
Texas,77422,63365
Texas,77423,55302
Texas,77426,67708
Texas,77429,88223
Texas,77430,71568
Texas,77433,88227
Texas,77434,40841
Texas,77435,63617
Texas,77437,50426
Texas,77441,139530
Texas,77442,53353
Texas,77444,52027
Texas,77445,49168
Texas,77447,60965
Texas,77449,49596
Texas,77450,89719
Texas,77455,57724
Texas,77459,93652
Texas,77461,61458
Texas,77465,49756
Texas,77469,65784
Texas,77471,46597
Texas,77474,57611
Texas,77477,51085
Texas,77478,93038
Texas,77479,114510
Texas,77480,66487
Texas,77482,62745
Texas,77484,58856
Texas,77485,54166
Texas,77486,65110
Texas,77488,46909
Texas,77489,43287
Texas,77493,70391
Texas,77494,118715
Texas,77498,64620
Texas,77502,40185
Texas,77503,43492
Texas,77504,48400
Texas,77505,70148
Texas,77506,33431
Texas,77510,66997
Texas,77511,56660
Texas,77514,61931
Texas,77515,61667
Texas,77517,73174
Texas,77518,46029
Texas,77519,57777
Texas,77520,45672
Texas,77521,60433
Texas,77523,90350
Texas,77530,42221
Texas,77531,55093
Texas,77532,66359
Texas,77534,72074
Texas,77535,60502
Texas,77536,71493
Texas,77538,55263
Texas,77539,60198
Texas,77541,48699
Texas,77545,48783
Texas,77546,90224
Texas,77547,37500
Texas,77550,43678
Texas,77551,48458
Texas,77554,85470
Texas,77560,56510
Texas,77562,57725
Texas,77563,56787
Texas,77564,55434
Texas,77565,84012
Texas,77566,80872
Texas,77568,46289
Texas,77571,64673
Texas,77573,89085
Texas,77575,55079
Texas,77577,55508
Texas,77578,84481
Texas,77581,79176
Texas,77583,60865
Texas,77584,88780
Texas,77585,57575
Texas,77586,86440
Texas,77587,35957
Texas,77590,46626
Texas,77591,43082
Texas,77597,66891
Texas,77598,47827
Texas,77611,66920
Texas,77612,62289
Texas,77616,59166
Texas,77619,57393
Texas,77622,67269
Texas,77624,50000
Texas,77625,59315
Texas,77627,66512
Texas,77630,55051
Texas,77632,67532
Texas,77640,41058
Texas,77642,42958
Texas,77651,71468
Texas,77655,57352
Texas,77656,53858
Texas,77657,71449
Texas,77659,73755
Texas,77660,54435
Texas,77662,53413
Texas,77664,54891
Texas,77665,58417
Texas,77701,30026
Texas,77702,48158
Texas,77703,27486
Texas,77705,46293
Texas,77706,74809
Texas,77707,54443
Texas,77708,43207
Texas,77713,68062
Texas,77801,30975
Texas,77802,59120
Texas,77803,31383
Texas,77807,52294
Texas,77808,68588
Texas,77830,63188
Texas,77831,50096
Texas,77833,54674
Texas,77835,62711
Texas,77836,54340
Texas,77837,37909
Texas,77840,34835
Texas,77845,79272
Texas,77853,49184
Texas,77856,60113
Texas,77857,56418
Texas,77859,42926
Texas,77861,67633
Texas,77864,45257
Texas,77865,53571
Texas,77868,45437
Texas,77871,61863
Texas,77872,55448
Texas,77873,58490
Texas,77879,47537
Texas,77880,55792
Texas,77901,41077
Texas,77904,73202
Texas,77905,65136
Texas,77954,56956
Texas,77957,53600
Texas,77962,57578
Texas,77963,58665
Texas,77964,60109
Texas,77968,78260
Texas,77971,58012
Texas,77974,65340
Texas,77975,63690
Texas,77979,54049
Texas,77983,49573
Texas,77984,72400
Texas,77990,50000
Texas,77994,75000
Texas,77995,55163
Texas,78002,38801
Texas,78003,53995
Texas,78004,82407
Texas,78005,53787
Texas,78006,86481
Texas,78008,67857
Texas,78009,62837
Texas,78010,50815
Texas,78011,50744
Texas,78012,42261
Texas,78013,58848
Texas,78014,47855
Texas,78015,114175
Texas,78016,50970
Texas,78017,44166
Texas,78022,61214
Texas,78023,92883
Texas,78024,76470
Texas,78025,45687
Texas,78026,57879
Texas,78027,67708
Texas,78028,55437
Texas,78039,47941
Texas,78040,25335
Texas,78041,44077
Texas,78043,33238
Texas,78045,55266
Texas,78046,28676
Texas,78052,48846
Texas,78055,56161
Texas,78056,92613
Texas,78057,50277
Texas,78058,57211
Texas,78059,47852
Texas,78061,40322
Texas,78063,61274
Texas,78064,58757
Texas,78065,42678
Texas,78066,73750
Texas,78067,39655
Texas,78069,40763
Texas,78070,82798
Texas,78071,61754
Texas,78072,81854
Texas,78073,39812
Texas,78076,36713
Texas,78101,64113
Texas,78102,44295
Texas,78108,70471
Texas,78109,47820
Texas,78112,38353
Texas,78113,83413
Texas,78114,59752
Texas,78116,114285
Texas,78117,102884
Texas,78118,66494
Texas,78119,55156
Texas,78121,76635
Texas,78122,39062
Texas,78123,54978
Texas,78124,57784
Texas,78130,56721
Texas,78132,90441
Texas,78133,63707
Texas,78140,44913
Texas,78141,68359
Texas,78148,54325
Texas,78151,59631
Texas,78152,66666
Texas,78154,66941
Texas,78155,49952
Texas,78159,49390
Texas,78160,56920
Texas,78161,53750
Texas,78163,87842
Texas,78164,72076
Texas,78201,32977
Texas,78202,26623
Texas,78203,25574
Texas,78204,38172
Texas,78205,83069
Texas,78207,25045
Texas,78208,26675
Texas,78209,87265
Texas,78210,32901
Texas,78211,27339
Texas,78212,54820
Texas,78213,41775
Texas,78214,29107
Texas,78215,72232
Texas,78216,51946
Texas,78217,44118
Texas,78218,38616
Texas,78219,32311
Texas,78220,29084
Texas,78221,33179
Texas,78222,40955
Texas,78223,37258
Texas,78224,34089
Texas,78225,30586
Texas,78226,28808
Texas,78227,31685
Texas,78228,33255
Texas,78229,40217
Texas,78230,65418
Texas,78231,86358
Texas,78232,73856
Texas,78233,45300
Texas,78234,44587
Texas,78235,41250
Texas,78236,36079
Texas,78237,25913
Texas,78238,39693
Texas,78239,47671
Texas,78240,50018
Texas,78242,29243
Texas,78244,42261
Texas,78245,46553
Texas,78247,58809
Texas,78248,104130
Texas,78249,57758
Texas,78250,50159
Texas,78251,51640
Texas,78252,42224
Texas,78253,70871
Texas,78254,62862
Texas,78255,103890
Texas,78256,90467
Texas,78257,103362
Texas,78258,95431
Texas,78259,83052
Texas,78260,100297
Texas,78261,92226
Texas,78263,62839
Texas,78264,37570
Texas,78266,101628
Texas,78330,50833
Texas,78332,43744
Texas,78336,47717
Texas,78340,49375
Texas,78343,50935
Texas,78344,49166
Texas,78349,37500
Texas,78353,32142
Texas,78355,34736
Texas,78357,49064
Texas,78361,41150
Texas,78362,54805
Texas,78363,46031
Texas,78368,43450
Texas,78369,43750
Texas,78370,53166
Texas,78372,55991
Texas,78373,68353
Texas,78374,66206
Texas,78375,39393
Texas,78376,29807
Texas,78377,53689
Texas,78379,55357
Texas,78380,45593
Texas,78382,58125
Texas,78383,64319
Texas,78384,37341
Texas,78387,46919
Texas,78389,48376
Texas,78390,44492
Texas,78391,32142
Texas,78393,55000
Texas,78401,48225
Texas,78402,56481
Texas,78404,44185
Texas,78405,26665
Texas,78406,30792
Texas,78407,31250
Texas,78408,29566
Texas,78409,41419
Texas,78410,62761
Texas,78411,48675
Texas,78412,47156
Texas,78413,61994
Texas,78414,75081
Texas,78415,37036
Texas,78416,29704
Texas,78417,33875
Texas,78418,63216
Texas,78501,38189
Texas,78503,39091
Texas,78504,58115
Texas,78516,30333
Texas,78520,34767
Texas,78521,30020
Texas,78526,42349
Texas,78536,22916
Texas,78537,28024
Texas,78538,28654
Texas,78539,52705
Texas,78541,35836
Texas,78542,33429
Texas,78550,39746
Texas,78552,48017
Texas,78557,30091
Texas,78559,36247
Texas,78560,34750
Texas,78563,47685
Texas,78566,37749
Texas,78569,36320
Texas,78570,28409
Texas,78572,41473
Texas,78573,35504
Texas,78574,33944
Texas,78575,61937
Texas,78576,30648
Texas,78577,31771
Texas,78578,40576
Texas,78580,32676
Texas,78582,34925
Texas,78583,39197
Texas,78584,28825
Texas,78586,31975
Texas,78588,36029
Texas,78589,32818
Texas,78591,37500
Texas,78593,30399
Texas,78595,27332
Texas,78596,38718
Texas,78597,68850
Texas,78598,35833
Texas,78602,56587
Texas,78605,56441
Texas,78606,62124
Texas,78608,50520
Texas,78609,54261
Texas,78610,68266
Texas,78611,55516
Texas,78612,53023
Texas,78613,82671
Texas,78614,54166
Texas,78615,53968
Texas,78616,42150
Texas,78617,37145
Texas,78618,56250
Texas,78619,111753
Texas,78620,91203
Texas,78621,50317
Texas,78623,73093
Texas,78624,61938
Texas,78626,57564
Texas,78628,86203
Texas,78629,50186
Texas,78631,55937
Texas,78632,52616
Texas,78633,93380
Texas,78634,60875
Texas,78636,63068
Texas,78638,57978
Texas,78639,50783
Texas,78640,51237
Texas,78641,75217
Texas,78642,77016
Texas,78643,53762
Texas,78644,46989
Texas,78645,74755
Texas,78648,46808
Texas,78650,58214
Texas,78652,69170
Texas,78653,49121
Texas,78654,55481
Texas,78655,52540
Texas,78656,38888
Texas,78657,84870
Texas,78659,53435
Texas,78660,63076
Texas,78662,57593
Texas,78663,76515
Texas,78664,56414
Texas,78665,77685
Texas,78666,39973
Texas,78669,92453
Texas,78671,47435
Texas,78672,45394
Texas,78676,74792
Texas,78681,85925
Texas,78701,111643
Texas,78702,50278
Texas,78703,113670
Texas,78704,71454
Texas,78705,42686
Texas,78717,95897
Texas,78719,34062
Texas,78721,36222
Texas,78722,61567
Texas,78723,52453
Texas,78724,33836
Texas,78725,44494
Texas,78726,83690
Texas,78727,70669
Texas,78728,52412
Texas,78729,63202
Texas,78730,125199
Texas,78731,105835
Texas,78732,133046
Texas,78733,122105
Texas,78734,96597
Texas,78735,102155
Texas,78736,79177
Texas,78737,113849
Texas,78738,128159
Texas,78739,128420
Texas,78741,35858
Texas,78742,30147
Texas,78744,34235
Texas,78745,50467
Texas,78746,128155
Texas,78747,55154
Texas,78748,62142
Texas,78749,83154
Texas,78750,87382
Texas,78751,58981
Texas,78752,38623
Texas,78753,38304
Texas,78754,51958
Texas,78756,81480
Texas,78757,75452
Texas,78758,45275
Texas,78759,83591
Texas,78801,41612
Texas,78827,37276
Texas,78828,37500
Texas,78829,29360
Texas,78830,35500
Texas,78832,50099
Texas,78833,39903
Texas,78834,44230
Texas,78838,68750
Texas,78839,33333
Texas,78840,43492
Texas,78850,52727
Texas,78852,36048
Texas,78861,50515
Texas,78870,47297
Texas,78873,53846
Texas,78877,42741
Texas,78879,55681
Texas,78880,44886
Texas,78881,42763
Texas,78883,50961
Texas,78884,58173
Texas,78886,50462
Texas,78931,52884
Texas,78932,64642
Texas,78933,78623
Texas,78934,57334
Texas,78935,68589
Texas,78938,40625
Texas,78940,63026
Texas,78941,60326
Texas,78942,53259
Texas,78943,33928
Texas,78944,55681
Texas,78945,61738
Texas,78946,49728
Texas,78947,60634
Texas,78948,57051
Texas,78949,63068
Texas,78950,71744
Texas,78953,55769
Texas,78954,77314
Texas,78956,53819
Texas,78957,54706
Texas,78959,39852
Texas,78962,61918
Texas,78963,56089
Texas,79001,35576
Texas,79005,59285
Texas,79007,57780
Texas,79009,40086
Texas,79010,48611
Texas,79011,68750
Texas,79012,93055
Texas,79013,31250
Texas,79014,72295
Texas,79015,63233
Texas,79018,47222
Texas,79019,56833
Texas,79022,53730
Texas,79024,57638
Texas,79027,42187
Texas,79029,50849
Texas,79031,44270
Texas,79034,59482
Texas,79035,44039
Texas,79036,65594
Texas,79039,57500
Texas,79040,62500
Texas,79041,37934
Texas,79042,51086
Texas,79043,40094
Texas,79044,52232
Texas,79045,40740
Texas,79046,57065
Texas,79052,41581
Texas,79057,51944
Texas,79059,62857
Texas,79061,64705
Texas,79062,37500
Texas,79063,61718
Texas,79064,40979
Texas,79065,54045
Texas,79068,68276
Texas,79070,60908
Texas,79072,41071
Texas,79079,53409
Texas,79080,52272
Texas,79081,58012
Texas,79082,45833
Texas,79083,61607
Texas,79084,55078
Texas,79086,55588
Texas,79087,50000
Texas,79088,43341
Texas,79092,56363
Texas,79095,49065
Texas,79096,62763
Texas,79097,62009
Texas,79098,52083
Texas,79101,40566
Texas,79102,41103
Texas,79103,36292
Texas,79104,28700
Texas,79106,46107
Texas,79107,28361
Texas,79108,47764
Texas,79109,58282
Texas,79110,46416
Texas,79111,41590
Texas,79118,59924
Texas,79119,90141
Texas,79121,80903
Texas,79124,88161
Texas,79201,46039
Texas,79225,46875
Texas,79226,45312
Texas,79227,42788
Texas,79229,42045
Texas,79235,45547
Texas,79237,30555
Texas,79241,43947
Texas,79244,45161
Texas,79245,42447
Texas,79248,38577
Texas,79250,43303
Texas,79252,42812
Texas,79255,40131
Texas,79256,32954
Texas,79257,52302
Texas,79261,26388
Texas,79311,49242
Texas,79312,34642
Texas,79313,43750
Texas,79316,44391
Texas,79322,39967
Texas,79323,63688
Texas,79325,51846
Texas,79329,57867
Texas,79331,50544
Texas,79336,54129
Texas,79339,42609
Texas,79342,49166
Texas,79343,40833
Texas,79345,43589
Texas,79346,41279
Texas,79347,42666
Texas,79350,39166
Texas,79351,49264
Texas,79355,55937
Texas,79356,49293
Texas,79357,39760
Texas,79358,58088
Texas,79359,46926
Texas,79360,55994
Texas,79363,60622
Texas,79364,43491
Texas,79366,95432
Texas,79367,44140
Texas,79370,46551
Texas,79371,51562
Texas,79372,60119
Texas,79373,50590
Texas,79377,39423
Texas,79379,39351
Texas,79381,51595
Texas,79382,62160
Texas,79401,28831
Texas,79403,30078
Texas,79404,29266
Texas,79407,49630
Texas,79410,48414
Texas,79411,27848
Texas,79412,30859
Texas,79413,49700
Texas,79414,36961
Texas,79415,30200
Texas,79416,52036
Texas,79423,62639
Texas,79424,80330
Texas,79501,45454
Texas,79502,48113
Texas,79504,50105
Texas,79506,56944
Texas,79508,57727
Texas,79510,49342
Texas,79511,70833
Texas,79512,53487
Texas,79520,40896
Texas,79521,43573
Texas,79525,49600
Texas,79526,60755
Texas,79527,62500
Texas,79528,53846
Texas,79529,44500
Texas,79530,44021
Texas,79532,45833
Texas,79533,31818
Texas,79536,51913
Texas,79538,37500
Texas,79541,61764
Texas,79543,55965
Texas,79544,40833
Texas,79545,52110
Texas,79546,47833
Texas,79547,39351
Texas,79549,57142
Texas,79553,41791
Texas,79556,47643
Texas,79561,50446
Texas,79562,78472
Texas,79563,37053
Texas,79565,65000
Texas,79566,42045
Texas,79567,42129
Texas,79601,44534
Texas,79602,60317
Texas,79603,33764
Texas,79605,44690
Texas,79606,63328
Texas,79607,34722
Texas,79701,51141
Texas,79703,57220
Texas,79705,81242
Texas,79706,66349
Texas,79707,93216
Texas,79713,65277
Texas,79714,67849
Texas,79718,47596
Texas,79720,54339
Texas,79731,61393
Texas,79734,57201
Texas,79735,49105
Texas,79738,61607
Texas,79739,82211
Texas,79741,63194
Texas,79745,57371
Texas,79749,63636
Texas,79752,60000
Texas,79756,59579
Texas,79758,77636
Texas,79761,51699
Texas,79762,62848
Texas,79763,47099
Texas,79764,48932
Texas,79765,91601
Texas,79766,50750
Texas,79772,49225
Texas,79782,69838
Texas,79821,34703
Texas,79830,52559
Texas,79835,30863
Texas,79836,35280
Texas,79839,27182
Texas,79843,46381
Texas,79849,26043
Texas,79852,36184
Texas,79901,21394
Texas,79902,46104
Texas,79903,30617
Texas,79904,34751
Texas,79905,23956
Texas,79906,39705
Texas,79907,28317
Texas,79908,47391
Texas,79911,86768
Texas,79912,61921
Texas,79915,27434
Texas,79922,80566
Texas,79924,35351
Texas,79925,42408
Texas,79927,30039
Texas,79928,41587
Texas,79930,30805
Texas,79932,56325
Texas,79934,52081
Texas,79935,43397
Texas,79936,42775
Texas,79938,45553
Utah,84001,65705
Utah,84003,69636
Utah,84004,88115
Utah,84005,63203
Utah,84006,52631
Utah,84007,63942
Utah,84009,79043
Utah,84010,66857
Utah,84013,55523
Utah,84014,73278
Utah,84015,53117
Utah,84017,67454
Utah,84020,87458
Utah,84021,57478
Utah,84022,67261
Utah,84023,45833
Utah,84025,82371
Utah,84026,38970
Utah,84028,50000
Utah,84029,63539
Utah,84032,61945
Utah,84035,58984
Utah,84036,66126
Utah,84037,79552
Utah,84039,61785
Utah,84040,75750
Utah,84041,55455
Utah,84042,69936
Utah,84043,72668
Utah,84044,44671
Utah,84045,73714
Utah,84046,55357
Utah,84047,46887
Utah,84049,82264
Utah,84050,79970
Utah,84052,48750
Utah,84053,64224
Utah,84054,68039
Utah,84055,75171
Utah,84056,40224
Utah,84057,46498
Utah,84058,48221
Utah,84060,77575
Utah,84061,58035
Utah,84062,63558
Utah,84063,46590
Utah,84065,71824
Utah,84066,62390
Utah,84067,50903
Utah,84069,58333
Utah,84070,53227
Utah,84071,64893
Utah,84072,46710
Utah,84074,57558
Utah,84075,72108
Utah,84076,45833
Utah,84078,63727
Utah,84081,60991
Utah,84082,60887
Utah,84083,28769
